,FIPS,State,SizeRank,RegionName,zhvi_2017,zhvi_2018,zhvi_2019,zhvi_2020,zhvi_2021,B01002_001E,B01003_001E,B08134_001E,B15012_001E,B19013_001E,B19083_001E,B23025_005E,B25001_001E,B25002_002E,B25018_001E,B25035_001E,B25040_002E,B25064_001E,B25081_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_009E,B02001_010E,ALAND,AWATER,INTPTLAT,INTPTLONG,AREA
1220,05063,AR,1255,Independence County,88165.85800418844,92220.83819460734,95695.51277833262,102495.84898409655,112010.99820349032,39.4,37796.0,15526.0,0.11943062757963806,50028.0,0.4552,0.02460577838924754,16634.0,0.8626307562823133,5.4,1987,0.23698448959961524,715.0,0.6074305639052543,0.8672610858291883,0.019181924013123082,0.005185733940099481,0.0078050587363742195,0.0032013969732246797,0.036776378452746325,0.060588422055243944,0.029553391893322043,0.031035030161921898,0.9898655445051605,0.010134455494839446,35.737499,-91.559942,1998254964
1221,17121,IL,1256,Marion County,59124.370925244504,59627.12283405426,56091.73171738348,64272.003115842985,72685.9259888971,42.1,37781.0,15129.0,0.11976919615679839,53209.0,0.4347,0.04269341732616924,17470.0,0.8754436176302233,5.6,1972,0.46159129937034915,684.0,0.6539782484258729,0.9198009581535692,0.038008522802466846,0.00023821497578147745,0.006114184378391255,7.940499192715916e-05,0.0053730711204044365,0.03038564357745957,0.004896641168841481,0.025489002408618087,0.9938113265557355,0.006188673444264551,38.648236,-88.920362,1492099734
1222,19099,IA,1257,Jasper County,105551.31232540678,117056.58477370352,128921.09287313215,143759.62991962477,162631.1814407168,40.9,37686.0,16586.0,0.1489943214986998,63182.0,0.4255,0.023058960887332166,16106.0,0.89221408170868,6.0,1966,0.49944120203650816,743.0,0.6830994660375016,0.9436395478427002,0.017141644111871784,0.0022820145412089372,0.006554158042774505,0.0,0.006129597197898424,0.024253038263546144,0.011808098498116011,0.012444939765430133,0.9965526894317587,0.003447310568241305,41.685551,-93.054147,1898339262
1223,42031,PA,1258,Clarion County,71241.02339733714,73278.363850715,72383.75679664953,81419.58054488992,90762.90495423083,41.6,37571.0,15511.0,0.1619866386308589,53096.0,0.4265,0.030369167709137366,19016.0,0.7694572991165335,5.9,1967,0.5547433740008414,686.0,0.5446466133782079,0.9580527534534614,0.015011578078837401,0.0005323254637885603,0.0050304756328018955,0.0,0.0005589417369779884,0.02081392563413271,0.007425940219850416,0.013387985414282292,0.9852288201405478,0.014771179859452189,41.198159,-79.420369,1579487842
1224,24041,MD,1260,Talbot County,300044.31601935293,309355.5433223188,317671.5726330607,331074.49415578047,382607.2300881988,51.0,37510.0,14661.0,0.34550786456944815,79349.0,0.4983,0.017142095441215675,19597.0,0.829259580548043,6.3,1981,0.161555340103077,1195.0,0.6092259019237638,0.80415889096241,0.11332977872567315,0.006531591575579846,0.01263663023193815,0.0,0.009330845107971207,0.05401226339642762,0.02316715542521994,0.030845107971207677,0.5632419653462803,0.43675803465371965,38.748349,-76.178476,1234925094
1225,36031,NY,1261,Essex County,136452.55940638177,141162.7011758256,146821.37079524997,157112.21355465564,186666.189563893,48.3,37501.0,15229.0,0.2555398522706061,61563.0,0.4342,0.02629263219647476,25213.0,0.6232499107603221,5.6,1968,0.03228493237615516,845.0,0.47745210803950344,0.9225353990560252,0.03194581477827258,0.001946614756939815,0.002186608357110477,0.0007466467560865044,0.017012879656542492,0.02362603663902296,0.007679795205461188,0.015946241433561773,0.9362595305407427,0.06374046945925722,44.109601,-73.778431,4963103750
1226,01039,AL,1262,Covington County,80655.15309707471,84638.77206177801,85321.48929042993,90672.21670406526,106889.24627178205,42.9,37490.0,14736.0,0.11899173112830089,46186.0,0.4809,0.030541477727393972,18627.0,0.7674880549739626,5.3,1984,0.11681967037096688,649.0,0.5734149353089601,0.8405174713256869,0.12325953587623366,0.003360896238997066,0.006134969325153374,0.0008535609495865564,0.004961323019471859,0.020912243264870633,0.001680448119498533,0.0192317951453721,0.9873509832943987,0.012649016705601228,31.243987,-86.448721,2703360411
1227,26061,MI,1263,Houghton County,77357.4488264682,86280.91975981194,92585.21181831734,99623.5345141529,110551.8288177796,32.8,37485.0,14680.0,0.2152861144457783,48623.0,0.4844,0.026517273576097105,18624.0,0.7454896907216495,5.6,1961,0.4631658075601375,684.0,0.5125107388316151,0.9270908363345338,0.010244097639055622,0.0050686941443243965,0.02750433506736028,0.000693610777644391,0.00402827797785781,0.02537014805922369,0.008456716019741229,0.016913432039482458,0.6720536795653762,0.32794632043462374,46.998427,-88.651903,3888913156
1228,55085,WI,1264,Oneida County,152351.19600566072,157890.4999586808,166241.72999145323,181754.18865989486,207662.91062064038,51.4,37468.0,15533.0,0.22509875093413045,62660.0,0.4473,0.011343012704174229,30486.0,0.5157777340418552,5.0,1981,0.3123072885914846,828.0,0.43180476284196023,0.9550016013664994,0.005257820006405466,0.013664994128322835,0.003736521831963275,0.00010675776662752215,0.004750720614924736,0.017481584285256754,0.004910857264866019,0.012570727020390733,0.9008331090086443,0.09916689099135566,45.716176,-89.534533,3202705135
1229,05009,AR,1265,Boone County,110562.32933469285,113895.54612695232,120760.11936255683,127891.09068525738,145504.2268946711,42.2,37445.0,14610.0,0.13630658298838297,48625.0,0.4348,0.021151021498197357,17311.0,0.8774767488879903,5.5,1984,0.2804575125642655,645.0,0.6182773958754549,0.9536119642141808,0.002456936840699693,0.004887167846174389,0.006729870476699159,0.0,0.0037655227667245292,0.02854853785552143,0.005047402857524369,0.023501134997997063,0.9796058664743986,0.020394133525601373,36.304299,-93.079236,1559173326
1230,27147,MN,1267,Steele County,164587.13862390004,173745.90602023833,183872.3160592638,196683.92700011728,226556.10511921378,39.6,37363.0,17567.0,0.21258999545004417,73468.0,0.4266,0.02031421459732891,15663.0,0.9519887633275873,6.6,1973,0.6904169060844028,846.0,0.7334482538466449,0.9004630249176994,0.03337526429890533,0.0009635200599523593,0.004041431362577952,0.000669111152744694,0.021170676872842117,0.039316971335278214,0.015496614297567112,0.023820357037711105,0.9937718890550971,0.0062281109449029174,44.015261,-93.220453,1119497559
1231,17081,IL,1268,Jefferson County,69569.92206209304,65468.198533138995,66391.6969872063,72849.40237824508,74113.37050036014,41.2,37362.0,15144.0,0.13714469246828329,54692.0,0.4411,0.0315293613832236,16657.0,0.876988653418983,5.6,1976,0.3064177222789218,753.0,0.6276640451461848,0.8598308441732241,0.08203522295380333,0.001820031047588459,0.010973716610459825,0.00021412129971628928,0.004228895669396713,0.04089716824581125,0.015282907767250147,0.025614260478561104,0.9784726091946236,0.021527390805376356,38.30078,-88.92421,1512040790
1232,22119,LA,1269,Webster Parish,60838.97380804737,58821.01506063541,58913.375923649,64317.17994579253,60167.850295141165,41.2,37356.0,12238.0,0.10852339650926224,31197.0,0.4743,0.01742691937038227,18339.0,0.8087136703200829,5.2,1973,0.4028027700528927,701.0,0.5299634658378319,0.628868187172074,0.3418727915194346,0.004497269514937359,0.0021950958346718063,0.0002141556911874933,0.0004818503051718599,0.021870649962522755,0.005032658742906092,0.01683799121961666,0.9648713465611375,0.035128653438862525,32.732152,-93.339825,1592635314
1233,56001,WY,1270,Albany County,233807.2521928508,236801.09786359096,249130.4619131882,266693.20728299866,294331.6679492476,28.5,37311.0,18718.0,0.358339363726515,50733.0,0.4754,0.024791616413390154,18546.0,0.863582443653618,5.2,1978,0.5167691146338833,851.0,0.43987921923864987,0.874058588619978,0.009032188898716197,0.006888049100801372,0.037549248210983356,0.0009916646565356062,0.013454477231915521,0.05802578328106993,0.019431266918603092,0.03859451636246683,0.9920103550967213,0.007989644903278643,41.665514,-105.721883,11159616864
1234,50001,VT,1271,Addison County,223198.0045478226,238729.08240492173,249502.3225972205,261827.09917598372,291788.89700049005,43.8,37306.0,17059.0,0.3220393502385675,77978.0,0.4078,0.02289176003859969,17352.0,0.8337943752881513,5.7,1976,0.045182111572153065,1057.0,0.6377939142461964,0.9271966975821584,0.01176754409478368,0.002519701924623385,0.020211226076234386,0.0007773548490859379,0.005897174717203667,0.03163030075591058,0.010507693132471988,0.02112260762343859,0.9487065280498947,0.051293471950105224,44.031248,-73.141581,2092099987
1235,21035,KY,1272,Calloway County,54686.897003721126,69699.37302321344,56480.13205054609,72532.69896727042,96902.07738069678,36.1,37291.0,16794.0,0.2124909495588748,44534.0,0.4708,0.0228205196964415,17980.0,0.8131813125695216,5.4,1986,0.26685205784204674,718.0,0.5274193548387097,0.9072430345123488,0.03545091308894908,0.0030570378911801777,0.015741063527392667,0.0034324635971145854,0.008768871845753668,0.026306615537261,0.004102866643426028,0.022203748893834974,0.9370657965858449,0.06293420341415512,36.620978,-88.274086,1063698885
1236,31053,NE,1274,Dodge County,125940.24535181711,141364.08273787829,149400.5761143769,156486.47636042003,177391.5646627236,39.2,37249.0,17329.0,0.1425273161695616,60962.0,0.4048,0.024564417836720448,16283.0,0.8990358042129829,5.7,1964,0.48185223853098325,801.0,0.5788859546766566,0.9147091197079116,0.007275363096995892,0.011114392332680072,0.005852506107546511,0.0005369271658299552,0.01688635936535209,0.04362533222368386,0.02494026685280142,0.01868506537088244,0.9743369783973932,0.02566302160260682,41.577008,-96.645852,1406368882
1237,50003,VT,1275,Bennington County,197848.60185223122,207882.00282140425,212935.06131587384,221915.00161813328,259962.2999792143,46.4,37235.0,15039.0,0.31043373170404187,63448.0,0.468,0.0217805827850141,20845.0,0.6962341088990166,5.9,1970,0.01424802110817942,918.0,0.5177260733988966,0.9441654357459379,0.008674634080837922,0.0017725258493353029,0.012165972874983215,0.0007251242110917148,0.0070901033973412115,0.025406203840472673,0.00778837115617027,0.017617832684302403,0.9960651638389321,0.003934836161067932,43.035328,-73.111496,1753162703
1238,37197,NC,1276,Yadkin County,124739.38555713072,130245.49602166463,137740.12693012194,151969.9445830005,168919.32794835922,44.5,37198.0,15953.0,0.10578525727189633,51348.0,0.449,0.022958223560406475,17013.0,0.8716275789102451,5.4,1981,0.02709692588020925,643.0,0.6660201022747311,0.8930856497661165,0.033362008710145705,0.003951825366955213,0.0011559761277488037,0.0005107801494704016,0.032958761223721704,0.034974998655841714,0.02486692832948008,0.010108070326361632,0.991795583158325,0.008204416841675062,36.158765,-80.665164,874674232
1239,51109,VA,1277,Louisa County,218701.8445645007,231159.6316603991,243685.05924963948,260918.70875258278,300718.4703047702,44.9,37136.0,15355.0,0.20244506678155968,70974.0,0.4519,0.030563334769495906,17409.0,0.8152105232925498,6.2,1993,0.021540582457349647,1046.0,0.66046297891895,0.7856258078414476,0.13744075829383887,0.0017772511848341231,0.005170185264971995,0.0,0.012440758293838863,0.05754523912106851,0.015591339939681172,0.04195389918138733,0.9713478113842623,0.028652188615737692,37.972704,-77.959795,1320068617
1240,19187,IA,1278,Webster County,80586.7902591313,85916.82079115928,90823.69842389105,99785.79114233713,111414.45226998931,39.2,37114.0,16638.0,0.14568626394352535,56934.0,0.4497,0.014926981731960986,16950.0,0.923834808259587,5.7,1957,0.5926253687315635,696.0,0.6286725663716815,0.8868351565447001,0.043191248585439455,0.0026674570243034974,0.013445061162903487,5.388802069299995e-05,0.01821415099423398,0.035593037667726465,0.008783747372958992,0.026809290294767474,0.996093687928138,0.003906312071862028,42.433579,-94.175831,1860935293
1241,55045,WI,1279,Green County,160954.17974665816,171673.35958215097,184200.795415981,198079.51182375787,223173.2515936685,43.0,37098.0,17944.0,0.1871529462504717,70267.0,0.4119,0.01862634104264381,16208.0,0.9496544916090819,6.1,1972,0.4860562685093781,791.0,0.7094027640671273,0.9541215159846892,0.004609412906356138,0.0005930238826890937,0.0030729419375707585,0.0,0.012291767750283034,0.025311337538411773,0.007520621057738962,0.017790716480672812,0.99913259049942,0.0008674095005799348,42.675522,-89.605074,1513980420
1242,26033,MI,1280,Chippewa County,88031.58597581276,91938.13711643062,113739.77148315594,125764.59564294048,131133.62607789386,40.4,37091.0,14519.0,0.18206573023105335,53079.0,0.487,0.04648027823461217,20386.0,0.674825860884921,5.2,1976,0.32801922888256646,747.0,0.4870499362307466,0.6790056887115473,0.046722924698713975,0.13477663044943516,0.00857350839826373,0.0008897037017066134,0.006982826022485239,0.123048718017848,0.01722789895122806,0.10582081906661993,0.5775522839538336,0.4224477160461663,46.321819,-84.52063,6989004622
1243,17027,IL,1281,Clinton County,109288.55502972104,117686.15153865865,125612.1119680667,131052.24551899248,145406.0149838711,41.2,37048.0,16544.0,0.17714856402504858,72468.0,0.4238,0.0173018786439214,15575.0,0.9152487961476725,5.7,1977,0.5003531300160514,825.0,0.7297592295345104,0.9203465774130857,0.03363204491470525,0.0003239041243791838,0.006397106456488879,0.0,0.004804577844957893,0.03449578924638307,0.010283955949039084,0.024211833297343985,0.9419598279664381,0.05804017203356192,38.606295,-89.426228,1303136420
1244,40111,OK,1282,Okmulgee County,55195.45672316134,57474.90090380653,59178.75027999533,70127.8051169064,85515.5248763873,39.3,37046.0,13655.0,0.10387086325109324,48689.0,0.4621,0.03263510230524213,16782.0,0.83178405434394,5.6,1976,0.39661542128470983,700.0,0.5886068406626147,0.6354262268531016,0.0759326243049182,0.15451060843275927,0.005020784970037251,0.0005128758840360633,0.006343464881498677,0.12225341467364897,0.01236300815202721,0.10989040652162177,0.9928760255538841,0.007123974446115868,35.6435,-95.965947,1819330782
1245,39171,OH,1283,Williams County,92644.81833877385,98255.29985756264,105921.00615078885,113711.78278040385,131998.6853711972,41.2,37026.0,16991.0,0.10641171068978555,55030.0,0.4038,0.017042078539404742,16558.0,0.9216692837299191,6.2,1966,0.5184804928131417,718.0,0.708358497403068,0.9375844001512451,0.010938259601361206,0.002592772646248582,0.005563657970075082,0.0007292173067574137,0.013909144925187706,0.02868254739912494,0.01434127369956247,0.01434127369956247,0.9942517778314559,0.005748222168544116,41.564959,-84.584324,1095803679
1246,47045,TN,1284,Dyer County,87739.27802032548,93054.70651999603,100712.25646522614,107653.60063871452,115562.76967052747,40.1,36975.0,15520.0,0.14696416497633535,50245.0,0.5504,0.02693711967545639,16297.0,0.8994907038105173,5.6,1977,0.37104988648217463,698.0,0.5682027367000061,0.7996754563894524,0.13065584854631507,0.0025422582826233942,0.0051656524678837055,0.0002434077079107505,0.010412440838404327,0.051304935767410416,0.009195402298850575,0.042109533468559834,0.973701727121459,0.02629827287854107,36.054196,-89.398306,1362821930
1247,01053,AL,1285,Escambia County,78364.63210405872,81519.46292252769,85289.13490974545,90909.71719231142,105018.14856176799,39.9,36879.0,12618.0,0.09227473629979122,38464.0,0.4648,0.038016215190216654,16672.0,0.7724328214971209,5.2,1987,0.07059740882917466,623.0,0.5148752399232246,0.6157162612869113,0.31191192819761926,0.03224057051438488,0.0024946446487160716,0.0,0.006941619892079504,0.030694975460289053,0.003986008297405027,0.026708967162884026,0.9918882263830401,0.008111773616959899,31.122287,-87.16841,2468620051
1248,18133,IN,1286,Putnam County,131746.87701213697,141279.16538108457,149151.38821272008,162354.68511881956,192547.34241852493,37.9,36838.0,14326.0,0.12674412291655357,64993.0,0.372,0.009501058689396819,14890.0,0.9049026192075218,6.0,1980,0.24607118871725991,832.0,0.664808596373405,0.9255116998751289,0.025924317281068462,0.0013301482165155546,0.026032900808947282,0.00029860470166675714,0.002904609370758456,0.017997719745914544,0.006406428144850426,0.011591291601064119,0.9955319004133941,0.0044680995866058495,39.665548,-86.853373,1250171777
1249,26041,MI,1287,Delta County,87635.93462558424,93408.29534758399,97465.03183583036,105261.72017187961,116987.83134298645,47.4,36836.0,14368.0,0.15191660332283635,51117.0,0.4379,0.021853621457270062,19855.0,0.7904809871568874,5.6,1967,0.4749433392092672,584.0,0.6183329136237723,0.9173363014442393,0.0029319144315343684,0.01989901183624715,0.006243891844934304,5.42947116950809e-05,0.0014659572157671842,0.05206862851558258,0.01930177000760126,0.03276685850798132,0.5880992363156807,0.41190076368431927,45.805229,-86.901938,5157527267
1250,21083,KY,1288,Graves County,80163.16025846689,86848.18724060914,89972.68860095373,100390.39144036372,113760.67627651869,39.6,36796.0,14835.0,0.12835634308076965,48187.0,0.4746,0.021279486900750082,16520.0,0.8604116222760291,5.7,1976,0.362046004842615,648.0,0.6307506053268765,0.8854766822480704,0.04144472225241874,0.00032612240460919666,0.004158060658767258,0.0010870746820306554,0.018534623328622678,0.04897271442548103,0.0228829220567453,0.026089792368735733,0.9909643415420771,0.009035658457922894,36.723344,-88.649897,1442072989
1251,37055,NC,1289,Dare County,324012.3772162284,336806.64366036525,350121.15622088866,361084.2784722447,436252.44714515377,47.8,36718.0,16620.0,0.33288850155237215,69500.0,0.4315,0.03300833378724331,34210.0,0.46278865828705057,5.2,1987,0.00684010523238819,1171.0,0.3572347266881029,0.8886377253663054,0.03671223922871616,0.0017430143253989868,0.004874993191350292,0.0002723459883435917,0.028759736369083282,0.038999945530802334,0.02197832125932785,0.01702162427147448,0.24857017153919564,0.7514298284608044,35.606269,-75.767536,3993071831
1252,21049,KY,1290,Clark County,132233.71383652758,141967.71657042624,148442.38398794943,159797.8718086167,182108.2774260042,41.5,36716.0,15592.0,0.15192286741475106,59294.0,0.4719,0.021952282383701928,16063.0,0.9236132727385918,5.9,1981,0.3289547407084604,772.0,0.6610222249891053,0.9149961869484693,0.04303301013182264,0.00032683298834295673,0.0057740494607255695,0.0,0.009205795838326616,0.026664124632312887,0.004820786578058612,0.021843338054254275,0.9894935017288575,0.010506498271142514,37.970314,-84.145115,660868238
1253,48223,TX,1291,Hopkins County,116947.10119452084,129544.83219410217,140248.0587350421,156328.25175763955,183699.1098551677,39.5,36666.0,16157.0,0.15578465063001146,57745.0,0.4511,0.022064037527955053,15632.0,0.8793500511770727,5.5,1982,0.17400204708290687,872.0,0.6053607983623337,0.8229149620902199,0.06968308514700268,0.003981890579828724,0.00829105983745159,0.0014182076037746142,0.05394643538973436,0.039764359351988215,0.019718540337097037,0.02004581901489118,0.9680354772923755,0.03196452270762448,33.148967,-95.565434,2053268982
1254,27085,MN,1292,McLeod County,173716.08438786297,179497.12573067014,187762.81841111244,199511.59354455935,226598.23485571428,40.8,36662.0,17751.0,0.14674594948447983,67067.0,0.4308,0.018056843598276143,15773.0,0.9265200025359792,6.3,1977,0.5222215177835542,757.0,0.7095669815507513,0.9287272925645083,0.004691506191697125,0.002509410288582183,0.008346516829414653,0.0,0.030440237848453438,0.02528503627734439,0.012328841852599422,0.012956194424744967,0.972176919327556,0.027823080672443986,44.821657,-94.272323,1309437421
1255,39031,OH,1293,Coshocton County,89192.63625519049,92029.86442063337,100290.28779181778,107865.92292577097,123845.96951433714,40.8,36621.0,14644.0,0.1279866743125529,49297.0,0.4348,0.03126621337483957,16336.0,0.88865083251714,5.9,1965,0.38485553379040155,645.0,0.648322722820764,0.9605417656535867,0.011523442833346987,0.001501870511455176,0.0037137161737800716,0.0,0.0017203244040304743,0.02099888042380055,0.00630785614811174,0.014691024275688813,0.9937895312004941,0.006210468799505982,40.29671,-81.930109,1469648797
1256,21235,KY,1294,Whitley County,68663.63772526775,68140.96014464798,69642.72965348295,75849.34487677847,90298.26212930965,36.5,36578.0,12241.0,0.13540926239816284,41817.0,0.472,0.025643829624364373,15448.0,0.8269031589849819,5.5,1983,0.2819135163127913,648.0,0.546737441740031,0.9649242714199793,0.010252064082235224,0.0020504128164470447,0.0017223467658155176,0.0,0.0057138170484990975,0.015337087867023895,0.0013669418776313632,0.013970145989392531,0.9838316962172212,0.016168303782778788,36.758024,-84.144648,1152851236
1257,18069,IN,1295,Huntington County,104598.80154746241,110992.2935507343,117454.47361542925,125234.88899447095,143779.34468005665,41.1,36572.0,16904.0,0.15178278464398995,56705.0,0.3976,0.013562288089248606,16168.0,0.9233052944087086,6.4,1962,0.43122216724393864,732.0,0.6994062345373577,0.954555397571913,0.008175653505413978,0.0033905720223121514,0.0073553538225965215,0.0015312260745925844,0.007656130372962922,0.017335666630208902,0.00880454992890736,0.008531116701301543,0.9869272859141779,0.013072714085822057,40.826394,-85.478597,1004190401
1258,37113,NC,1296,Macon County,174114.27654698558,185678.7453722915,194122.93936505518,209003.8389865812,257994.48431415437,50.1,36532.0,14241.0,0.19276250958064162,48169.0,0.4764,0.018312712142778933,26767.0,0.6411252661859753,5.1,1985,0.024433070571972953,771.0,0.4669929390667613,0.9182908135333406,0.014206722873097558,0.003503777510128107,0.006268476951713566,0.0,0.03298478046644038,0.024745428665279755,0.009170042702288404,0.01557538596299135,0.9921213472220363,0.007878652777963685,35.152959,-83.421901,1345948768
1259,51195,VA,1297,Wise County,71461.34675008967,77402.13588316443,78381.61351730493,80152.41236992674,92286.89558924768,41.5,36531.0,11756.0,0.11185020941118502,44884.0,0.4327,0.04158112288193589,16820.0,0.8338287752675386,5.5,1978,0.01004756242568371,636.0,0.5905469678953627,0.9161807779693959,0.05556924256111248,0.0016971886890586078,0.0053105581560866115,0.0,0.004653581889354247,0.0165886507349922,0.002518409022474063,0.014070241712518135,0.995002717687025,0.0049972823129750595,36.974561,-82.62156,1050152197
1260,23023,ME,1298,Sagadahoc County,220265.24103505726,233767.11101201153,245835.94215821262,265359.37572407385,314752.36782024463,46.8,36530.0,16535.0,0.32233780454421024,73343.0,0.4071,0.023378045442102383,18880.0,0.8410487288135593,5.6,1976,0.04671610169491525,948.0,0.6453389830508475,0.9523405420202573,0.0063509444292362445,0.0023816041609635917,0.007090062961949083,0.0,0.003011223651793047,0.02882562277580071,0.007172187243361621,0.02165343553243909,0.6863734363432414,0.31362656365675856,43.916845,-69.844227,958373052
1261,17133,IL,1299,Monroe County,175797.39966547443,184284.47503785466,192875.15585419862,204147.37282810002,228099.5420166308,42.3,34732.0,17045.0,0.2782736381434988,92950.0,0.399,0.013330646090061038,14438.0,0.9335780579027566,6.2,1989,0.4182019670314448,902.0,0.7829339243662558,0.9693654266958425,0.002245767591846136,0.001468386502360935,0.009155821720603478,0.0,0.006593343314522631,0.011171254174824369,0.0033398594955660484,0.007831394679258322,0.967281223492823,0.032718776507176986,38.277983,-90.179078,1031679317
1262,20061,KS,1300,Geary County,123391.17543350981,126334.46108231445,129663.48844952567,138347.73031397647,154956.798142068,26.5,36514.0,16842.0,0.13824834310127623,54664.0,0.3922,0.017883551514487592,15863.0,0.846561180104646,5.6,1987,0.43945029313496814,1057.0,0.3697913383344891,0.6309908528235745,0.17538478391849702,0.006326340581694692,0.031111354548940134,0.010461740702196418,0.039957276661006735,0.10576765076409049,0.03530152818097168,0.07046612258311881,0.9507033191207097,0.0492966808792903,39.002139,-96.7681,1047901057
1263,37003,NC,1301,Alexander County,118383.8043239402,122385.819401531,132278.5366862582,147642.26614275228,173002.3306421203,43.7,36491.0,15219.0,0.11312378394672659,55041.0,0.4477,0.02269052643117481,15997.0,0.8436581859098581,5.4,1985,0.030818278427205102,728.0,0.6867537663311871,0.8766271135348442,0.05056041215642213,0.008988517716697267,0.01120824312844263,0.0,0.028198733934394784,0.02441697952919898,0.00041106026143432627,0.024005919267764655,0.9861658900552736,0.013834109944726421,35.920951,-81.177467,682804173
1264,22011,LA,1302,Beauregard Parish,107728.77498005233,115020.75977921106,126067.21120115725,142122.97546166938,138755.08703041705,37.3,36417.0,13838.0,0.13334431721448775,57130.0,0.4388,0.03654886454128566,15676.0,0.8517478948711406,5.8,1989,0.13944883898953814,779.0,0.690227098749681,0.82153939094379,0.12071285388692095,0.001812340390476975,0.006398110772441442,0.0016201224702748717,0.009858033336079304,0.03805914820001648,0.006919845127275723,0.031139303072740755,0.9927332007294993,0.007266799270500645,30.645018,-93.340253,3019797050
1265,18083,IN,1303,Knox County,82300.42183869885,85058.09944030839,92345.92310402817,99824.82005115999,112456.47112669835,39.2,36362.0,16856.0,0.13024586106374786,51784.0,0.4607,0.017188273472306254,16936.0,0.8922413793103449,5.5,1965,0.4526452527161077,698.0,0.574692961738309,0.9232715472196249,0.025356141026346184,0.0002750123755569001,0.009267917056267533,0.0007700346515593201,0.008277872504262691,0.03278147516638249,0.014135636103624663,0.018645839062757824,0.9845912350366617,0.015408764963338276,38.688381,-87.420358,1356903428
1266,48321,TX,1304,Matagorda County,142306.5167916255,151657.3179890925,151914.60791693075,157356.58969780017,170658.86979342854,37.6,36323.0,13910.0,0.14040690471602016,48566.0,0.4722,0.02720039644302508,18549.0,0.7378295325893579,5.2,1978,0.18248962208205294,901.0,0.5074667097956763,0.6251410951738567,0.10068000991107563,0.0027530765630592187,0.018583266800649725,0.0033036918756710622,0.1828868760840239,0.06665198359166369,0.050518954932136664,0.01613302865952702,0.6779001328949797,0.32209986710502025,28.77476,-96.001532,4176388010
1267,42059,PA,1305,Greene County,65287.38613668514,71906.32511022223,70470.1467214238,82643.7127109819,95915.72997293207,42.7,36248.0,13068.0,0.1380489958066652,57497.0,0.4308,0.019007945265945708,16196.0,0.8617559891331192,5.9,1962,0.4422696962212892,720.0,0.6634354161521363,0.929623703376738,0.030429265062900022,8.276318693445155e-05,0.0036415802251158684,0.00038622820569410727,0.00584859854336791,0.029987861399249614,0.01117303023615096,0.018814831163098653,0.9964616147145964,0.003538385285403592,39.847707,-80.225655,1496954846
1268,31157,NE,1306,Scotts Bluff County,115669.52530301246,120161.11852255807,124791.95312100895,130064.13490998185,141563.82247816178,38.8,36229.0,15955.0,0.18018714289657456,56588.0,0.4368,0.017113362223633,16502.0,0.8988001454369168,5.9,1968,0.5412071264089201,810.0,0.6221064113440795,0.8489331750807364,0.0062380965524855775,0.02081205663970852,0.006376107538160037,0.001738938419498192,0.03916751773441166,0.07673410803499958,0.05962074581136659,0.017113362223633,0.992023380424925,0.007976619575075047,41.850506,-103.703021,1930978763
1269,27017,MN,1307,Carlton County,144395.10724311374,152326.83941464673,162361.51919674873,174845.43114215706,196293.19175527952,41.3,36145.0,15017.0,0.18619449439756536,68579.0,0.4019,0.023544058652649053,15627.0,0.8694567095411787,5.6,1974,0.3201510206693543,848.0,0.6920074230498496,0.887065984230184,0.02105408770231014,0.04340849356757504,0.005560935122423572,0.0,0.0016876469774519296,0.04122285240005533,0.007137916724304883,0.03408493567575045,0.9840409890339636,0.01595901096603636,46.603818,-92.671044,2266647418
1270,21071,KY,1308,Floyd County,56109.40199259613,59527.77641762392,53372.6793859581,51369.65553153867,58552.88635077828,42.7,36127.0,10422.0,0.09602236554377612,37360.0,0.4744,0.030531181664682924,17466.0,0.8038474750944693,5.4,1979,0.23245162029085079,681.0,0.5831329440054964,0.9694964984637529,0.008913001356326293,0.0,0.004152019265369391,0.0,0.0001384006421789797,0.017300080272372464,0.0033216154122955133,0.01397846486007695,0.9939224621360729,0.006077537863927039,37.552456,-82.739724,1024871772
1271,18103,IN,1309,Miami County,74413.53536942985,80380.5707559814,88952.3371178696,96250.60169691358,112908.02577498194,40.5,36100.0,14826.0,0.11080332409972299,53762.0,0.415,0.02196675900277008,14921.0,0.8811741840359225,6.1,1960,0.5506333355673212,739.0,0.6497553783258495,0.8862326869806094,0.04429362880886427,0.0030470914127423824,0.006537396121883657,0.00019390581717451522,0.014958448753462604,0.04473684210526316,0.01628808864265928,0.02844875346260388,0.9906033084912296,0.00939669150877044,40.772883,-86.044258,977431577
1272,13299,GA,1310,Ware County,59681.325673812076,63378.393252118345,69669.52052396144,74855.8202131178,88452.94552828131,38.3,36084.0,12320.0,0.1033144884159184,39419.0,0.4719,0.01668329453497395,15922.0,0.8015952769752543,6.0,1977,0.05445295817108403,690.0,0.5067830674538375,0.6337989136459372,0.3043177031371245,0.003768983482984148,0.01175036027047999,0.0008036803015186786,0.009644163618224144,0.035916195543731294,0.023694712337878284,0.01222148320585301,0.9903663490538136,0.009633650946186388,31.050881,-82.421507,2351675925
